,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
272,2020-06-21 13:47:13,3576021480694169,"fraud_Reichert, Huels and Hoppe",shopping_net,9.8,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,8c3f3b2b91f1a39b5c6e44b38fb3986e,1371822433,40.073568,-96.174485,0
273,2020-06-21 13:47:20,376944481517097,"fraud_Crist, Jakubowski and Littel",home,55.95,Tiffany,Stephens,F,1447 Ryan Lodge,Grand Bay,AL,36541,30.4983,-88.3282,15647,"Scientist, physiological",1957-12-26,11657e0d873126a170dcc95bd900b385,1371822440,30.232319,-87.60512,0
274,2020-06-21 13:47:41,580954173374,"fraud_Zemlak, Tillman and Cremin",personal_care,28.67,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.2496,-73.9446,3487,Race relations officer,1960-01-13,34b2c59824468923f65529a9282773b9,1371822461,41.647206,-74.906797,0
275,2020-06-21 13:48:02,4836998673805450,fraud_Hills-Witting,shopping_net,6.82,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,d79d56be64e59e029760dc6efe2c3ab8,1371822482,45.386934000000004,-86.244865,0
276,2020-06-21 13:48:08,676372984911,"fraud_Schaefer, Fay and Hilll",entertainment,102.43,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,26c1413e4f4ac516f122a4dd786293c3,1371822488,40.002326000000004,-99.36784,0
277,2020-06-21 13:48:14,3568255211412877,"fraud_Hills, Hegmann and Schaefer",health_fitness,4.56,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,59a9def277b3f4fe6a004a2b0adcb3a5,1371822494,41.157295,-85.219034,0
278,2020-06-21 13:48:42,6011693194885790,fraud_Shanahan-Lehner,personal_care,11.09,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,df50edd0d7c206a6d3e8a80b77a19fe7,1371822522,45.822943,-92.858463,0
279,2020-06-21 13:48:52,180031190491743,fraud_Feil-Morar,health_fitness,132.57,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,6f51b1afb35b60a053de5a22843d051c,1371822532,30.826301,-87.818443,0
280,2020-06-21 13:48:56,676369110710,fraud_Berge-Ullrich,home,66.06,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,ca8895d3e1602aa0a17cf45d3d269d4f,1371822536,41.968161,-82.300671,0
281,2020-06-21 13:49:06,4873783502705038,fraud_Bogisich-Weimann,kids_pets,73.52,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,b59b04cb8a30c0009125c8a40ab671da,1371822546,48.171411,-121.732777,0
282,2020-06-21 13:50:07,3596217206093829,fraud_Schmidt-Larkin,home,84.21,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,296bae4bf264c40d12421d0f733e3a89,1371822607,40.120207,-92.49126899999999,0
283,2020-06-21 13:50:12,4503101193493052864,"fraud_Douglas, DuBuque and McKenzie",travel,2.4,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,fe05feb7043169c18f54d689b26984ea,1371822612,27.852816999999998,-81.151943,0
284,2020-06-21 13:51:15,4623560839669,fraud_Daugherty-Thompson,food_dining,34.63,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,41456992cc4bc8aa8fa2dcdc19a7537e,1371822675,42.921813,-94.956066,0
285,2020-06-21 13:51:15,4599285557366057,fraud_Goyette-Herzog,travel,3.74,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,2e3ed61ac5845887874e600cc7176703,1371822675,37.256405,-96.776464,0
286,2020-06-21 13:51:39,30446018552504,fraud_Keeling-Crist,misc_pos,15.37,Felicia,Thomas,F,47035 Murray Harbors,Achille,OK,74720,33.8396,-96.3648,608,Seismic interpreter,1993-05-27,fe483428de10a36057d515da029cae82,1371822699,33.883241999999996,-96.212609,0
287,2020-06-21 13:51:45,6011367958204270,"fraud_Walter, Hettinger and Kessler",personal_care,162.07,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,39165ba86c990cb5c78e1c15e99f0e27,1371822705,41.560002000000004,-82.357444,0
288,2020-06-21 13:52:12,4302480582202074,fraud_Kozey-McDermott,travel,2.91,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,56639740dd1bfeeb2493084fa70b0b7b,1371822732,43.666893,-85.285981,0
289,2020-06-21 13:52:21,3561212938177173,fraud_Torphy-Kertzmann,health_fitness,20.79,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,203456829f0133ace93bf5bb0500a4ac,1371822741,32.933203000000006,-85.792426,0
290,2020-06-21 13:52:27,4767265376804500,fraud_Ziemann-Waters,health_fitness,196.93,Jennifer,Conner,F,4655 David Island,Dublin,PA,18917,40.375,-75.2045,2158,Transport planner,1961-06-19,d880af591bf9096498fa4a46a897c6d3,1371822747,39.50289,-74.598794,0
291,2020-06-21 13:52:34,378006354724784,"fraud_Denesik, Powlowski and Pouros",home,80.28,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,3a137f9fe02ab498a4f95200a565e80d,1371822754,39.187674,-77.77908599999999,0
292,2020-06-21 13:54:44,501899453424,"fraud_McDermott, Osinski and Morar",home,94.86,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,dc4b2a6aa03837f0b820992e456addc0,1371822884,33.786513,-85.66205699999999,0
293,2020-06-21 13:55:26,3513506355699497,"fraud_Kilback, Nitzsche and Leffler",travel,2.29,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,1600907144f13bc1c0a9e66ba700f09f,1371822926,31.553201,-90.227159,0
294,2020-06-21 13:55:54,6011693194885790,fraud_Vandervort-Funk,grocery_pos,88.94,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,7da554c2698cfcce2675d0dba5e7c9a7,1371822954,44.996837,-93.055743,0
295,2020-06-21 13:55:58,639046421587,"fraud_Dare, Fritsch and Zboncak",health_fitness,77.28,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,273e39b58206c9b9fa7d8e73fb3b6821,1371822958,41.225848,-79.963819,0
296,2020-06-21 13:55:59,4469777115158234880,fraud_Pouros-Haag,shopping_pos,3.04,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,8654ebdcdcd2a1091f33088cec2c2e4b,1371822959,43.253934,-70.610812,0
297,2020-06-21 13:56:00,30266994494236,"fraud_Bahringer, Bergnaum and Quitzon",home,20.72,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,e260449afface1ef68b79bb793d38680,1371822960,37.860126,-77.776199,0
298,2020-06-21 13:56:10,4956828990005111019,fraud_Hills-Boyer,personal_care,25.5,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,f39088646ca3e5287acb8f104bf52032,1371822970,41.138383000000005,-74.355987,0
37681,2020-07-04 16:18:13,4587657402165341815,fraud_Bogisich Inc,grocery_pos,67.52,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,3856c657483f6badcc68f9a4a5aaeede,1372954693,40.635126,-87.727298,0
84646,2020-07-20 17:19:29,3559723917628303,fraud_Beer-Jast,kids_pets,63.1,Matthew,Huerta,M,622 Williams Trafficway,Ringwood,IL,60072,42.4048,-88.3054,928,Outdoor activities/education manager,1985-05-13,997e2a3312eeaf3aae834ee26f487476,1374340769,42.952936,-88.33752,0
84647,2020-07-20 17:19:56,4294040533480516,fraud_Jast-McDermott,shopping_pos,7.99,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413000000000004,-81.69,2206,Biomedical scientist,1986-12-31,89547c6403a7af4bb909e5bc116ba24a,1374340796,33.678864000000004,-81.334186,0
84648,2020-07-20 17:20:00,4247921790666,fraud_Nader-Maggio,personal_care,72.73,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,48f493f451483070d63d1bb3e363197d,1374340800,39.614514,-84.07095100000001,0
84649,2020-07-20 17:20:08,375534208663984,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,790.22,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,e7ba0019e888ef85d2184ef49cf2723c,1374340808,38.864226,-79.199637,1
84650,2020-07-20 17:20:23,639023984367,fraud_Barton LLC,kids_pets,113.41,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,d37631b9e5bb7abc43ed7a5e6c3c2ace,1374340823,43.878543,-75.860613,0
84651,2020-07-20 17:20:29,3520550088202337,fraud_Johns-Hoeger,entertainment,75.96,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001-07-05,6090541d403ca5116f3d3e76a0925c93,1374340829,48.684782,-90.589014,0
84652,2020-07-20 17:20:43,180065479077096,fraud_Sporer-Keebler,personal_care,3.56,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,69857cd79fc27b4ad35c4bc4ae2f8f8f,1374340843,39.67757,-76.490687,0
84653,2020-07-20 17:21:10,3512365128314616,"fraud_Torp, Muller and Borer",health_fitness,23.17,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,acf112aa66658e15a893f59378374f57,1374340870,39.367490000000004,-90.24675500000001,0
84654,2020-07-20 17:21:12,36913587729122,fraud_Upton PLC,entertainment,167.12,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,2d9a290dbaf51e78cabfb00403ffce20,1374340872,43.859976,-115.80068899999999,0
84655,2020-07-20 17:21:25,3526826139003047,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,34.55,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,63dc875d354f194b86c867331d6f7410,1374340885,45.077149,-84.993523,0
84656,2020-07-20 17:21:30,4661996144291811856,fraud_Jacobi Inc,health_fitness,66.91,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,099e1e2a7ede15dc9943b98383537528,1374340890,40.522303,-79.12261099999999,0
84657,2020-07-20 17:22:11,2269768987945882,fraud_Ebert-Daugherty,travel,3.49,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,54fb5f2523938e6218e0f88e95aad829,1374340931,43.004336,-77.491158,0
84658,2020-07-20 17:22:50,4128730454058057622,fraud_Berge-Ullrich,home,103.24,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,2bd6d6ab47f884f034fec729af9d6ea1,1374340970,30.725987,-94.429124,0
84659,2020-07-20 17:23:00,3593118134380341,"fraud_Turcotte, McKenzie and Koss",entertainment,88.67,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,d84b86aa7b196420178c6e45a364b79d,1374340980,45.374052,-67.494118,0
84660,2020-07-20 17:23:13,4244953610136705533,fraud_Wilkinson PLC,kids_pets,53.46,Christopher,Odom,M,81446 Nicole Highway Apt. 874,Richland,NJ,8350,39.485,-74.8776,825,Licensed conveyancer,1991-07-06,cdb72f0f9f2fd1508d9c3801ff4bdf89,1374340993,39.972204,-74.925297,0
84661,2020-07-20 17:23:15,213153151785052,"fraud_Haley, Jewess and Bechtelar",shopping_pos,8.58,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,59d217c25b6dca1c3095f72cfcef361d,1374340995,45.788763,-90.05465600000001,0
84662,2020-07-20 17:23:25,3526826139003047,"fraud_Lowe, Dietrich and Erdman",kids_pets,7.43,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,a1a32989d142fea7e6084ca05ac18163,1374341005,43.355123,-84.13479699999999,0
84663,2020-07-20 17:23:31,3566094707272327,fraud_Bednar Inc,travel,9.97,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,26d27acc2785795ba54a1dfd13683b1c,1374341011,35.242498,-117.958666,0
84664,2020-07-20 17:23:35,4997733566924489,fraud_Fritsch and Sons,health_fitness,13.49,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,883a62c05af68b81906de48f23d197a8,1374341015,44.885458,-93.79849499999999,0
84665,2020-07-20 17:23:48,4364010865167176,fraud_Dickinson Ltd,misc_pos,5.9,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,ddf6190bfa961626d3acd1610edb969d,1374341028,39.334738,-120.396826,0
84666,2020-07-20 17:23:54,213141712584544,"fraud_Welch, Rath and Koepp",entertainment,181.4,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,f64a201b65671531e075d2527b65d514,1374341034,32.508474,-90.011584,0
84667,2020-07-20 17:24:05,38295635583927,fraud_Stiedemann Ltd,food_dining,71.21,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,08885338d410d56f3c20efddfcaeac4d,1374341045,33.152004999999996,-99.85147099999999,0
84668,2020-07-20 17:24:08,676292294938,fraud_Gerhold LLC,home,58.74,Lisa,Fitzpatrick,F,58761 Brewer Rapids,Skytop,PA,18357,41.2336,-75.2389,104,Financial trader,1927-08-25,bbd5d44140689555af4742ed9bf56850,1374341048,40.653753,-74.589164,0
84669,2020-07-20 17:24:18,4629451965224809,fraud_Jacobi and Sons,shopping_pos,2.42,Karen,Warren,F,4900 Curtis Gardens Suite 952,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,ff1da9be039e98e4539c2cb85b19c723,1374341058,31.933551,-83.51339899999999,0
84670,2020-07-20 17:24:33,676369110710,fraud_Tillman LLC,travel,8.24,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,a6f9b95e4c2ea98093db7b3f1cac147d,1374341073,42.346715,-83.822395,0
84671,2020-07-20 17:24:47,3521417320836166,fraud_Dibbert-Green,entertainment,166.01,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849000000000004,-86.272,910148,Firefighter,1975-11-30,f068a0c07b14c3825d6c4886191bf000,1374341087,40.151833,-85.635761,0
84672,2020-07-20 17:24:50,6011917798331152,fraud_Stiedemann Ltd,food_dining,7.6,William,Johnson,M,50843 Vincent Mission,South Londonderry,VT,5155,43.1699,-72.8515,828,Scientific laboratory technician,1957-08-30,6f825fbf5844c833c98e74be73b1e5ca,1374341090,43.784271000000004,-73.63511,0
84673,2020-07-20 17:25:02,3559723917628303,"fraud_Effertz, Welch and Schowalter",entertainment,81.26,Matthew,Huerta,M,622 Williams Trafficway,Ringwood,IL,60072,42.4048,-88.3054,928,Outdoor activities/education manager,1985-05-13,0453a53d7377386d0efc159425977dc5,1374341102,41.690912,-88.785046,0
84674,2020-07-20 17:25:02,375237305371366,fraud_Jakubowski Group,food_dining,42.43,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,db51c315e4b8b354d9f7f975817b874c,1374341102,42.826513,-76.798276,0
84675,2020-07-20 17:25:11,3576021480694169,"fraud_Haley, Batz and Auer",health_fitness,32.93,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,1ea6bb4d6e22f09fd8dd01c82e218461,1374341111,38.905357,-95.652622,0
84676,2020-07-20 17:25:51,4979422371139333,fraud_Cummerata-Hilpert,entertainment,108.11,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,b3e2a0bd3ff553fa3af00cb1b281c699,1374341151,41.221278000000005,-100.184916,0
84677,2020-07-20 17:25:55,180067784565096,fraud_Cruickshank-Mills,entertainment,14.13,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,ded4d44d915acb669ec29fa8709abe26,1374341155,43.368629999999996,-87.959005,0
84678,2020-07-20 17:26:09,4587657402165341815,fraud_Volkman Ltd,misc_net,69.06,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,10390eef421b2c9c0cf1989de2ef442d,1374341169,41.515081,-88.19457,0
84679,2020-07-20 17:26:31,3556613125071656,fraud_Bednar PLC,kids_pets,140.24,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,5bf55d5563f4b8217d503f84c91867bd,1374341191,29.042702000000002,-96.197849,0
84680,2020-07-20 17:27:10,4671727014157745,fraud_Bernhard-Lesch,food_dining,2.77,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,a33044e9f97ee5393e9f3fd46175b8ff,1374341230,40.649875,-85.674228,0
84681,2020-07-20 17:27:26,4671727014157745,"fraud_Mueller, Gerhold and Mueller",health_fitness,7.42,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,64fc47a7d3cdb6851d8e300f577daabe,1374341246,41.623628000000004,-86.43156,0
84682,2020-07-20 17:27:43,4755696071492,fraud_Gaylord-Powlowski,home,43.1,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,1c8d13dc1275e1283888cac748861624,1374341263,33.688924,-96.188862,0
84683,2020-07-20 17:27:45,3595111028444131,fraud_Ratke and Sons,health_fitness,24.43,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,1957-04-17,6cf25f7784392eeb5434c162990c6e36,1374341265,35.180042,-90.74890400000001,0
84684,2020-07-20 17:27:58,6011504998544485,"fraud_Torp, Muller and Borer",health_fitness,16.59,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,2bf84a48e6631b7ce1970dc4364aa5e4,1374341278,32.710654,-87.582844,0
84685,2020-07-20 17:28:27,4561892980175,fraud_Bode-Rempel,kids_pets,87.46,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,462bfcb6c993d025259d4ce17249b990,1374341307,39.539524,-86.683835,0
84686,2020-07-20 17:28:49,6593939509150446,fraud_Bahringer-Streich,food_dining,105.28,Margaret,Ward,F,244 Jeffery Rapids,Azusa,CA,91702,34.1248,-117.9031,59705,Civil Service fast streamer,1983-06-23,fb7ae140433101f982725f6c4a36364e,1374341329,33.352414,-118.805233,0
84687,2020-07-20 17:29:24,4587577161160601,fraud_Hermann and Sons,shopping_pos,4.67,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,6201b83da2817198df1a17f4460ae3ab,1374341364,44.348038,-69.073279,0
84688,2020-07-20 17:29:59,4562827002127,"fraud_Walter, Hettinger and Kessler",personal_care,3.54,Christopher,Johnson,M,28711 Kristine Junction Suite 309,Greenville,OH,45331,40.0987,-84.6342,22930,Media planner,1971-11-26,ea57eda9fc48545198fefdcfe8791ba0,1374341399,39.297778,-84.185777,0
84689,2020-07-20 17:30:01,180084576295055,fraud_Romaguera and Sons,travel,1839.19,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,3b60630e5f14dd11727abe496cd8a16a,1374341401,28.086989000000003,-97.443828,0
84690,2020-07-20 17:30:10,213156747557083,fraud_Deckow-Dare,food_dining,34.78,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,3882b9c068d1971487e2e32b7afd03ec,1374341410,35.096927,-118.97104499999999,0
84691,2020-07-20 17:30:12,4797297220948468262,"fraud_Willms, Kris and Bergnaum",shopping_pos,3.43,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,3d7b2a396de8882faea5c6c2f55dc14e,1374341412,37.963916999999995,-85.73706999999999,0
84692,2020-07-20 17:30:19,213155997615567,fraud_Rau-Robel,kids_pets,55.9,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,1978-10-04,f8e7a1ebcfab4219f557c14e89d2fd8d,1374341419,40.303483,-79.021077,0
84693,2020-07-20 17:30:27,4586810168620942,fraud_Nader-Heller,misc_net,86.96,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,db0fbae0b76958c9182f5e9ce07d69d3,1374341427,32.267185999999995,-80.376676,0
84694,2020-07-20 17:30:34,3518669219150142,fraud_Crona and Sons,kids_pets,6.58,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,0db0b5f4c00347f91fdb5fc4b61873ac,1374341434,39.193488,-83.656587,0
84695,2020-07-20 17:30:49,38295635583927,fraud_Watsica LLC,personal_care,12.43,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,4302414940731ff40bef9e7e4cf9a0c0,1374341449,33.912245,-100.043779,0
84696,2020-07-20 17:31:16,501899453424,fraud_Schimmel-Olson,kids_pets,31.23,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,984921d177651f3d3382f4bab448eab8,1374341476,34.759943,-86.52207800000001,0
84697,2020-07-20 17:31:18,3589255887819806,fraud_Goyette Inc,shopping_net,4.0,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,df5ecd189743217f7bbbb272c33d533b,1374341478,40.526391,-77.830225,0
84698,2020-07-20 17:31:21,2269768987945882,fraud_Lubowitz-Walter,kids_pets,42.82,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,3a7caa3d9ba2d71b91cd00d51b1d1db9,1374341481,43.456484,-77.56774,0
84699,2020-07-20 17:31:42,4178097073221156,fraud_Medhurst Inc,home,4.57,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,b1a5c534776798060196528514f52b6e,1374341502,42.084428,-86.41980500000001,0
84700,2020-07-20 17:32:01,4079773899158,"fraud_Monahan, Hermann and Johns",travel,4.78,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,5f1705d04d816a7699700f0d3025912e,1374341521,45.36308,-116.56935700000001,0
84701,2020-07-20 17:32:13,3518669219150142,"fraud_Hintz, Bauch and Smith",health_fitness,25.49,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,1773fdb04bb7d9ced9e0112310915850,1374341533,38.233831,-83.551537,0
84702,2020-07-20 17:32:14,2657850734909997,fraud_Zulauf LLC,personal_care,165.08,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,42.3749,-83.1087,673342,Trading standards officer,1946-11-01,a08ffc4a13b6f12ca4f5af18a1de9d4e,1374341534,41.672354999999996,-82.369509,0
84703,2020-07-20 17:32:16,3549202406645667,fraud_White and Sons,home,43.41,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,1933-04-02,f55abc2dd94a3af7b2c7a472a90cd401,1374341536,43.519906,-70.34587900000001,0
84704,2020-07-20 17:32:27,3506592072985012,fraud_Adams-Barrows,health_fitness,52.15,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",2001-07-26,ac4dae91c4569d462304253d213e2676,1374341547,38.468548999999996,-90.400921,0
84705,2020-07-20 17:32:28,4560395181594436016,"fraud_Ruecker, Beer and Collier",shopping_net,403.81,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,62441d1110225be952aa79b8d5c0c68c,1374341548,38.699451,-122.07044199999999,0
84706,2020-07-20 17:33:37,6544734391390261,fraud_Bahringer-Streich,food_dining,7.69,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,35d21c9b81dd4e1af6ecc590d93fb928,1374341617,41.203081,-87.930695,0
84707,2020-07-20 17:33:40,4904681492230012,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,95.93,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,34d240c127b4e083c469543557c35265,1374341620,42.115303999999995,-74.189858,0
